P,datetime
2.0587866,27/4/2018 14:03
2.1658986,27/4/2018 14:06
2.1296444,27/4/2018 14:09
2.1966388,27/4/2018 14:12
1.8692122,27/4/2018 14:15
1.696506,27/4/2018 14:18
1.6055025,27/4/2018 14:21
1.6442348,27/4/2018 14:24
1.7801805,27/4/2018 14:27
2.7363813,27/4/2018 14:30
4.458321,27/4/2018 14:33
3.0261407,27/4/2018 14:36
1.6108062,27/4/2018 14:39
1.6660548,27/4/2018 14:42
1.5265645,27/4/2018 14:45
1.4618464,27/4/2018 14:48
2.7503915,27/4/2018 14:51
3.910184,27/4/2018 14:54
3.9177778,27/4/2018 14:57
3.7386346,27/4/2018 15:00
3.7080884,27/4/2018 15:03
3.8636746,27/4/2018 15:06
3.585832,27/4/2018 15:09
3.522286,27/4/2018 15:12
1.5221498,27/4/2018 15:15
3.0838206,27/4/2018 15:18
3.1073532,27/4/2018 15:21
2.957927,27/4/2018 15:24
1.040272,27/4/2018 15:27
0.7942467,27/4/2018 15:30
0.92620325,27/4/2018 15:33
1.0144746,27/4/2018 15:36
1.0555215,27/4/2018 15:39
1.3910688,27/4/2018 15:42
1.8836875,27/4/2018 15:45
1.4826546,27/4/2018 15:48
1.685168,27/4/2018 15:51
2.8457816,27/4/2018 15:54
2.6448565,27/4/2018 15:57
2.5041382,27/4/2018 16:00
2.1827157,27/4/2018 16:03
1.6700231,27/4/2018 16:06
1.1079125,27/4/2018 16:09
1.1820908,27/4/2018 16:12
1.531713,27/4/2018 16:15
2.007366,27/4/2018 16:18
1.61922,27/4/2018 16:21
1.4934709,27/4/2018 16:24
1.3770962,27/4/2018 16:27
1.2139412,27/4/2018 16:30
1.0845993,27/4/2018 16:33
0.8790786,27/4/2018 16:36
0.79660314,27/4/2018 16:39
0.6615402,27/4/2018 16:42
0.5522616,27/4/2018 16:45
0.49976823,27/4/2018 16:48
0.45942935,27/4/2018 16:51
0.38222325,27/4/2018 16:54
0.35463333,27/4/2018 16:57
0.3363205,27/4/2018 17:00
0.29075834,27/4/2018 17:03
0.20194209,27/4/2018 17:06
0.08913288,27/4/2018 17:09
0.03744032,27/4/2018 17:12
-0.005235754,27/4/2018 17:15
-0.040837873,27/4/2018 17:18
-0.07194809,27/4/2018 17:21
-0.09287974,27/4/2018 17:24
-0.115546495,27/4/2018 17:27
-0.14168805,27/4/2018 17:30
-0.18597089,27/4/2018 17:33
-0.16154651,27/4/2018 17:36
-0.16435446,27/4/2018 17:39
-0.16439618,27/4/2018 17:42
-0.15065356,27/4/2018 17:45
-0.14864829,27/4/2018 17:48
-0.15076466,27/4/2018 17:51
-0.1541143,27/4/2018 17:54
-0.16526277,27/4/2018 17:57
-0.14525981,27/4/2018 18:00
-0.04540586,28/4/2018 6:00
-0.046575,28/4/2018 6:03
-0.03209756,28/4/2018 6:06
-0.024996735,28/4/2018 6:09
0.00838756,28/4/2018 6:12
0.03426838,28/4/2018 6:15
0.036830615,28/4/2018 6:18
0.058237962,28/4/2018 6:21
0.09038857,28/4/2018 6:24
0.10920338,28/4/2018 6:27
0.12383038,28/4/2018 6:30
0.13471092,28/4/2018 6:33
0.08078725,28/4/2018 6:36
0.10176194,28/4/2018 6:39
0.102634035,28/4/2018 6:42
0.10246053,28/4/2018 6:45
0.1156627,28/4/2018 6:48
0.1296425,28/4/2018 6:51
0.12223451,28/4/2018 6:54
0.15388407,28/4/2018 6:57
0.15285179,28/4/2018 7:00
0.12162373,28/4/2018 7:03
0.09732914,28/4/2018 7:06
0.15228067,28/4/2018 7:09
0.24904707,28/4/2018 7:12
0.23255406,28/4/2018 7:15
0.28495842,28/4/2018 7:18
0.32424596,28/4/2018 7:21
0.3176784,28/4/2018 7:24
0.3731308,28/4/2018 7:27
0.39911604,28/4/2018 7:30
0.5104225,28/4/2018 7:33
0.4622012,28/4/2018 7:36
0.34536144,28/4/2018 7:39
0.2731843,28/4/2018 7:42
0.24147953,28/4/2018 7:45
0.40947744,28/4/2018 7:48
0.22578602,28/4/2018 7:51
0.18497074,28/4/2018 7:54
0.18567173,28/4/2018 7:57
0.16465344,28/4/2018 8:00
0.16671547,28/4/2018 8:03
0.14641185,28/4/2018 8:06
0.21669172,28/4/2018 8:09
0.20091853,28/4/2018 8:12
0.13239509,28/4/2018 8:15
0.06980037,28/4/2018 8:18
0.07112359,28/4/2018 8:21
0.046698757,28/4/2018 8:24
0.034109488,28/4/2018 8:27
0.032117296,28/4/2018 8:30
0.07502085,28/4/2018 8:33
0.00033869618,28/4/2018 8:36
0.13331129,28/4/2018 8:39
0.20073292,28/4/2018 8:42
0.24764003,28/4/2018 8:45
0.17221165,28/4/2018 8:48
0.16259643,28/4/2018 8:51
0.123745546,28/4/2018 8:54
0.14343527,28/4/2018 8:57
0.096714035,28/4/2018 9:00
0.045799762,28/4/2018 9:03
0.016927637,28/4/2018 9:06
-0.033398364,28/4/2018 9:09
-0.072943285,28/4/2018 9:12
-0.06412174,28/4/2018 9:15
-0.038161382,28/4/2018 9:18
-0.048643727,28/4/2018 9:21
-0.0066822036,28/4/2018 9:24
0.020374065,28/4/2018 9:27
0.002046807,28/4/2018 9:30
0.018905269,28/4/2018 9:33
0.025778016,28/4/2018 9:36
0.0065944516,28/4/2018 9:39
0.033966076,28/4/2018 9:42
0.036599435,28/4/2018 9:45
0.043012083,28/4/2018 9:48
0.029107371,28/4/2018 9:51
0.031179046,28/4/2018 9:54
0.028448358,28/4/2018 9:57
0.050736472,28/4/2018 10:00
0.052841775,28/4/2018 10:03
0.04786469,28/4/2018 10:06
0.050739612,28/4/2018 10:09
0.059821174,28/4/2018 10:12
0.047332786,28/4/2018 10:15
0.04974783,28/4/2018 10:18
0.04763535,28/4/2018 10:21
0.05971528,28/4/2018 10:24
0.048001267,28/4/2018 10:27
0.046759035,28/4/2018 10:30
0.047438357,28/4/2018 10:33
0.062407445,28/4/2018 10:36
0.061799206,28/4/2018 10:39
0.05636533,28/4/2018 10:42
0.055815708,28/4/2018 10:45
0.058335006,28/4/2018 10:48
0.05814427,28/4/2018 10:51
0.05600459,28/4/2018 10:54
0.06034198,28/4/2018 10:57
0.03738878,28/4/2018 11:00
