P,datetime
3.6854978,7/5/2018 11:45
3.731801,7/5/2018 11:48
3.8022175,7/5/2018 11:51
3.9088087,7/5/2018 11:54
3.8633754,7/5/2018 11:57
3.8943326,7/5/2018 12:00
3.9599504,7/5/2018 12:03
4.0162024,7/5/2018 12:06
4.12944,7/5/2018 12:09
4.244469,7/5/2018 12:12
4.1693234,7/5/2018 12:15
4.14697,7/5/2018 12:18
4.1406136,7/5/2018 12:21
4.1867585,7/5/2018 12:24
4.230585,7/5/2018 12:27
4.3015122,7/5/2018 12:30
4.2430024,7/5/2018 12:33
4.354872,7/5/2018 12:36
4.366634,7/5/2018 12:39
4.6141114,7/5/2018 12:42
4.626669,7/5/2018 12:45
4.74694,7/5/2018 12:48
4.7705255,7/5/2018 12:51
4.7684565,7/5/2018 12:54
4.322321,7/5/2018 12:57
4.351297,7/5/2018 13:00
4.9199634,7/5/2018 13:03
5.129311,7/5/2018 13:06
5.085875,7/5/2018 13:09
5.163193,7/5/2018 13:12
5.1478214,7/5/2018 13:15
5.2604003,7/5/2018 13:18
5.3315454,7/5/2018 13:21
5.4080677,7/5/2018 13:24
5.294947,7/5/2018 13:27
5.3129544,7/5/2018 13:30
5.2084355,7/5/2018 13:33
5.111298,7/5/2018 13:36
5.0424843,7/5/2018 13:39
4.959549,7/5/2018 13:42
4.6630807,7/5/2018 13:45
4.5638647,7/5/2018 13:48
4.50471,7/5/2018 13:51
4.3673043,7/5/2018 13:54
3.8804588,7/5/2018 13:57
4.1861877,7/5/2018 14:00
4.0489435,7/5/2018 14:03
1.7502996,7/5/2018 14:06
4.134094,7/5/2018 14:09
4.181712,7/5/2018 14:12
4.161977,7/5/2018 14:15
3.992336,7/5/2018 14:18
4.0029235,7/5/2018 14:21
2.3474355,7/5/2018 14:24
2.7588778,7/5/2018 14:27
1.8555468,7/5/2018 14:30
1.609455,7/5/2018 14:33
2.7775714,7/5/2018 14:36
3.584889,7/5/2018 14:39
3.1505215,7/5/2018 14:42
2.9346526,7/5/2018 14:45
3.6144369,7/5/2018 14:48
3.7678986,7/5/2018 14:51
3.900533,7/5/2018 14:54
1.8976467,7/5/2018 14:57
3.736929,7/5/2018 15:00
1.9538631,7/5/2018 15:03
1.5233009,7/5/2018 15:06
3.1013591,7/5/2018 15:09
1.35861,7/5/2018 15:12
1.2259384,7/5/2018 15:15
1.3297377,7/5/2018 15:18
1.2897086,7/5/2018 15:21
1.3592062,7/5/2018 15:24
3.0872009,7/5/2018 15:27
3.1301832,7/5/2018 15:30
1.0541813,7/5/2018 15:33
2.9405298,7/5/2018 15:36
1.1153437,7/5/2018 15:39
3.219226,7/5/2018 15:42
1.3144296,7/5/2018 15:45
2.6859055,7/5/2018 15:48
3.1401367,7/5/2018 15:51
3.0919383,7/5/2018 15:54
2.9360235,7/5/2018 15:57
2.6913908,7/5/2018 16:00
2.3395433,7/5/2018 16:03
2.0551896,7/5/2018 16:06
1.6410911,7/5/2018 16:09
1.5984949,7/5/2018 16:12
1.3378905,7/5/2018 16:15
1.4657724,7/5/2018 16:18
1.0360743,7/5/2018 16:21
1.0750599,7/5/2018 16:24
1.537365,7/5/2018 16:27
1.0768449,7/5/2018 16:30
0.54557115,7/5/2018 16:33
0.55832267,7/5/2018 16:36
0.54494333,7/5/2018 16:39
0.5234512,7/5/2018 16:42
0.52695405,7/5/2018 16:45
0.5503232,7/5/2018 16:48
0.49189645,7/5/2018 16:51
0.41001925,7/5/2018 16:54
0.4162566,7/5/2018 16:57
0.41858745,7/5/2018 17:00
0.47633728,7/5/2018 17:03
0.50114846,7/5/2018 17:06
0.41162458,7/5/2018 17:09
0.3876074,7/5/2018 17:12
0.35307065,7/5/2018 17:15
0.32502434,7/5/2018 17:18
0.31765243,7/5/2018 17:21
0.3143349,7/5/2018 17:24
0.28673,7/5/2018 17:27
0.22859794,7/5/2018 17:30
0.1812684,7/5/2018 17:33
0.15097696,7/5/2018 17:36
0.1367665,7/5/2018 17:39
0.1713487,7/5/2018 17:42
0.15458551,7/5/2018 17:45
0.15045431,7/5/2018 17:48
0.10057377,7/5/2018 17:51
0.10538104,7/5/2018 17:54
0.105927736,7/5/2018 17:57
0.054200333,7/5/2018 18:00
-0.10673643,8/5/2018 6:00
-0.110295646,8/5/2018 6:03
-0.094720125,8/5/2018 6:06
-0.07046664,8/5/2018 6:09
-0.026517097,8/5/2018 6:12
-0.053490408,8/5/2018 6:15
-0.04290873,8/5/2018 6:18
-0.03396446,8/5/2018 6:21
-0.019299231,8/5/2018 6:24
-0.036418624,8/5/2018 6:27
-0.018829495,8/5/2018 6:30
-0.01383859,8/5/2018 6:33
-0.01100841,8/5/2018 6:36
-0.0017835643,8/5/2018 6:39
-0.00072612223,8/5/2018 6:42
-0.015376514,8/5/2018 6:45
-0.018596234,8/5/2018 6:48
0.012724973,8/5/2018 6:51
0.023353824,8/5/2018 6:54
0.016285311,8/5/2018 6:57
0.00176164,8/5/2018 7:00
0.014169774,8/5/2018 7:03
-0.018439492,8/5/2018 7:06
0.02516215,8/5/2018 7:09
0.007822503,8/5/2018 7:12
0.0010630323,8/5/2018 7:15
-0.000119466036,8/5/2018 7:18
-0.0070002023,8/5/2018 7:21
0.019044375,8/5/2018 7:24
0.019237496,8/5/2018 7:27
0.021352652,8/5/2018 7:30
0.014055979,8/5/2018 7:33
0.016844193,8/5/2018 7:36
0.0052789208,8/5/2018 7:39
-0.025241338,8/5/2018 7:42
0.0079902895,8/5/2018 7:45
0.002272718,8/5/2018 7:48
0.01790338,8/5/2018 7:51
0.0032400629,8/5/2018 7:54
0.02255042,8/5/2018 7:57
0.03814994,8/5/2018 8:00
0.02578991,8/5/2018 8:03
0.03373278,8/5/2018 8:06
0.04185827,8/5/2018 8:09
0.025503503,8/5/2018 8:12
0.03208946,8/5/2018 8:15
0.041666567,8/5/2018 8:18
0.07705573,8/5/2018 8:21
0.079577304,8/5/2018 8:24
0.068528295,8/5/2018 8:27
0.10510808,8/5/2018 8:30
0.09430135,8/5/2018 8:33
0.09881725,8/5/2018 8:36
0.12335519,8/5/2018 8:39
0.11504462,8/5/2018 8:42
0.13139306,8/5/2018 8:45
0.15773553,8/5/2018 8:48
0.18487236,8/5/2018 8:51
0.20482188,8/5/2018 8:54
0.20043294,8/5/2018 8:57
0.2376021,8/5/2018 9:00
0.24418443,8/5/2018 9:03
0.2936711,8/5/2018 9:06
0.3133157,8/5/2018 9:09
0.33275568,8/5/2018 9:12
0.37193456,8/5/2018 9:15
0.40519178,8/5/2018 9:18
0.40620944,8/5/2018 9:21
0.44907856,8/5/2018 9:24
0.47463495,8/5/2018 9:27
0.5224762,8/5/2018 9:30
0.5631861,8/5/2018 9:33
0.5742507,8/5/2018 9:36
0.6424953,8/5/2018 9:39
0.70564085,8/5/2018 9:42
0.7596642,8/5/2018 9:45
0.792917,8/5/2018 9:48
0.8639828,8/5/2018 9:51
0.94612354,8/5/2018 9:54
0.97886366,8/5/2018 9:57
1.0530163,8/5/2018 10:00
1.139729,8/5/2018 10:03
1.1975998,8/5/2018 10:06
1.2895455,8/5/2018 10:09
1.3624811,8/5/2018 10:12
1.4466848,8/5/2018 10:15
1.5124419,8/5/2018 10:18
1.6047261,8/5/2018 10:21
1.6925946,8/5/2018 10:24
1.7387648,8/5/2018 10:27
1.8527721,8/5/2018 10:30
1.88922,8/5/2018 10:33
2.0361385,8/5/2018 10:36
2.1826868,8/5/2018 10:39
2.3286753,8/5/2018 10:42
2.4471478,8/5/2018 10:45
2.5776105,8/5/2018 10:48
2.6682355,8/5/2018 10:51
2.7728145,8/5/2018 10:54
2.8541956,8/5/2018 10:57
2.9818842,8/5/2018 11:00
3.068989,8/5/2018 11:03
3.3090067,8/5/2018 11:06
3.4570599,8/5/2018 11:09
3.5682561,8/5/2018 11:12
3.6588058,8/5/2018 11:15
3.783897,8/5/2018 11:18
3.8371668,8/5/2018 11:21
3.9358475,8/5/2018 11:24
4.028183,8/5/2018 11:27
4.1210437,8/5/2018 11:30
4.260796,8/5/2018 11:33
4.337345,8/5/2018 11:36
4.449221,8/5/2018 11:39
4.5235944,8/5/2018 11:42
4.6970434,8/5/2018 11:45
4.889963,8/5/2018 11:48
5.0132,8/5/2018 11:51
4.976655,8/5/2018 11:54
4.915168,8/5/2018 11:57
4.941226,8/5/2018 12:00
4.987948,8/5/2018 12:03
4.985702,8/5/2018 12:06
5.0318727,8/5/2018 12:09
5.0676017,8/5/2018 12:12
5.0568867,8/5/2018 12:15
5.158658,8/5/2018 12:18
5.148628,8/5/2018 12:21
5.0658145,8/5/2018 12:24
5.1116924,8/5/2018 12:27
5.254901,8/5/2018 12:30
5.545666,8/5/2018 12:33
5.6473155,8/5/2018 12:36
5.642035,8/5/2018 12:39
5.751988,8/5/2018 12:42
5.724217,8/5/2018 12:45
5.7186804,8/5/2018 12:48
5.744483,8/5/2018 12:51
5.594672,8/5/2018 12:54
5.5692286,8/5/2018 12:57
5.5985,8/5/2018 13:00
5.348464,8/5/2018 13:03
5.173135,8/5/2018 13:06
5.0712366,8/5/2018 13:09
4.9647155,8/5/2018 13:12
4.7852883,8/5/2018 13:15
4.6259346,8/5/2018 13:18
4.9069185,8/5/2018 13:21
4.7494555,8/5/2018 13:24
4.380724,8/5/2018 13:27
4.374304,8/5/2018 13:30
4.5453973,8/5/2018 13:33
4.3145657,8/5/2018 13:36
4.439954,8/5/2018 13:39
4.570035,8/5/2018 13:42
4.4284587,8/5/2018 13:45
4.2163305,8/5/2018 13:48
3.855665,8/5/2018 13:51
3.6541204,8/5/2018 13:54
3.675015,8/5/2018 13:57
3.2495756,8/5/2018 14:00
3.1465425,8/5/2018 14:03
3.1008925,8/5/2018 14:06
3.1793246,8/5/2018 14:09
3.3159962,8/5/2018 14:12
3.0621884,8/5/2018 14:15
2.8836048,8/5/2018 14:18
2.9503648,8/5/2018 14:21
3.5773838,8/5/2018 14:24
3.9264033,8/5/2018 14:27
4.3746634,8/5/2018 14:30
4.9607897,8/5/2018 14:33
4.929227,8/5/2018 14:36
4.637146,8/5/2018 14:39
4.7550697,8/5/2018 14:42
4.885911,8/5/2018 14:45
4.630869,8/5/2018 14:48
4.551319,8/5/2018 14:51
4.389582,8/5/2018 14:54
4.293774,8/5/2018 14:57
4.330056,8/5/2018 15:00
4.1917076,8/5/2018 15:03
4.0550833,8/5/2018 15:06
4.0697613,8/5/2018 15:09
3.836661,8/5/2018 15:12
3.922434,8/5/2018 15:15
3.9244428,8/5/2018 15:18
3.9768946,8/5/2018 15:21
3.829154,8/5/2018 15:24
3.7279818,8/5/2018 15:27
3.5440032,8/5/2018 15:30
3.5806491,8/5/2018 15:33
3.5602953,8/5/2018 15:36
3.4763358,8/5/2018 15:39
3.4226813,8/5/2018 15:42
3.3844116,8/5/2018 15:45
3.0582626,8/5/2018 15:48
2.5815997,8/5/2018 15:51
2.0993898,8/5/2018 15:54
2.1017134,8/5/2018 15:57
2.7628005,8/5/2018 16:00
2.5395432,8/5/2018 16:03
2.223223,8/5/2018 16:06
1.9533123,8/5/2018 16:09
1.5461967,8/5/2018 16:12
1.8653336,8/5/2018 16:15
1.824895,8/5/2018 16:18
1.3027968,8/5/2018 16:21
1.6948138,8/5/2018 16:24
1.8502228,8/5/2018 16:27
1.8259624,8/5/2018 16:30
0.74608564,8/5/2018 16:33
0.7386176,8/5/2018 16:36
0.7737248,8/5/2018 16:39
0.8155691,8/5/2018 16:42
0.8000637,8/5/2018 16:45
0.69877356,8/5/2018 16:48
0.6732302,8/5/2018 16:51
0.62017995,8/5/2018 16:54
0.6138847,8/5/2018 16:57
0.6139208,8/5/2018 17:00
0.62873983,8/5/2018 17:03
0.562871,8/5/2018 17:06
0.47442836,8/5/2018 17:09
0.40515426,8/5/2018 17:12
0.34038654,8/5/2018 17:15
0.3071325,8/5/2018 17:18
0.28189325,8/5/2018 17:21
0.23546287,8/5/2018 17:24
0.24242705,8/5/2018 17:27
0.21287383,8/5/2018 17:30
0.20562427,8/5/2018 17:33
0.18441306,8/5/2018 17:36
0.19386205,8/5/2018 17:39
0.19664502,8/5/2018 17:42
0.15406106,8/5/2018 17:45
0.15136743,8/5/2018 17:48
0.12202153,8/5/2018 17:51
0.11856883,8/5/2018 17:54
0.092017345,8/5/2018 17:57
0.0877185,8/5/2018 18:00
-0.08998517,9/5/2018 6:00
-0.047138173,9/5/2018 6:03
-0.05533271,9/5/2018 6:06
-0.022264395,9/5/2018 6:09
0.0059445603,9/5/2018 6:12
0.016139532,9/5/2018 6:15
0.037626702,9/5/2018 6:18
0.061524764,9/5/2018 6:21
0.06267214,9/5/2018 6:24
0.10013048,9/5/2018 6:27
0.15445144,9/5/2018 6:30
0.23980705,9/5/2018 6:33
0.26930782,9/5/2018 6:36
0.3484939,9/5/2018 6:39
0.31135473,9/5/2018 6:42
0.48556823,9/5/2018 6:45
0.6265082,9/5/2018 6:48
0.7301289,9/5/2018 6:51
0.7890039,9/5/2018 6:54
0.68393373,9/5/2018 6:57
0.6263559,9/5/2018 7:00
0.6363968,9/5/2018 7:03
1.0415384,9/5/2018 7:06
1.1725477,9/5/2018 7:09
1.1987453,9/5/2018 7:12
1.234583,9/5/2018 7:15
1.3408238,9/5/2018 7:18
1.5242581,9/5/2018 7:21
1.4389367,9/5/2018 7:24
1.6003983,9/5/2018 7:27
1.7511977,9/5/2018 7:30
1.7874464,9/5/2018 7:33
1.5527865,9/5/2018 7:36
1.79685,9/5/2018 7:39
2.035191,9/5/2018 7:42
2.0246162,9/5/2018 7:45
2.2439795,9/5/2018 7:48
2.5389197,9/5/2018 7:51
2.6352427,9/5/2018 7:54
2.6424816,9/5/2018 7:57
2.4059024,9/5/2018 8:00
1.2123122,9/5/2018 8:03
0.65063554,9/5/2018 8:06
0.4490866,9/5/2018 8:09
0.45716783,9/5/2018 8:12
0.46274728,9/5/2018 8:15
0.5923819,9/5/2018 8:18
0.7075101,9/5/2018 8:21
0.8295896,9/5/2018 8:24
2.957557,9/5/2018 8:27
1.145221,9/5/2018 8:30
1.0717202,9/5/2018 8:33
1.1877716,9/5/2018 8:36
1.5926751,9/5/2018 8:39
1.4823824,9/5/2018 8:42
2.4230793,9/5/2018 8:45
4.00291,9/5/2018 8:48
3.7036765,9/5/2018 8:51
3.6967082,9/5/2018 8:54
3.9261832,9/5/2018 8:57
4.0133963,9/5/2018 9:00
4.0405555,9/5/2018 9:03
4.007355,9/5/2018 9:06
3.913931,9/5/2018 9:09
3.6672335,9/5/2018 9:12
3.637378,9/5/2018 9:15
2.0949707,9/5/2018 9:18
1.428941,9/5/2018 9:21
1.2594951,9/5/2018 9:24
1.475163,9/5/2018 9:27
1.3187112,9/5/2018 9:30
1.1377949,9/5/2018 9:33
1.2333367,9/5/2018 9:36
1.2414651,9/5/2018 9:39
1.011916,9/5/2018 9:42
1.0227026,9/5/2018 9:45
1.2786554,9/5/2018 9:48
1.2503605,9/5/2018 9:51
1.2172619,9/5/2018 9:54
1.3340279,9/5/2018 9:57
1.5885844,9/5/2018 10:00
1.4950987,9/5/2018 10:03
1.089869,9/5/2018 10:06
1.2719673,9/5/2018 10:09
3.3610528,9/5/2018 10:12
5.035072,9/5/2018 10:15
4.9482,9/5/2018 10:18
3.4414182,9/5/2018 10:21
1.7734419,9/5/2018 10:24
2.0359435,9/5/2018 10:27
1.5147567,9/5/2018 10:30
1.4296954,9/5/2018 10:33
3.627753,9/5/2018 10:36
5.3012843,9/5/2018 10:39
5.2402954,9/5/2018 10:42
5.4077234,9/5/2018 10:45
5.451228,9/5/2018 10:48
5.4405212,9/5/2018 10:51
4.9502764,9/5/2018 10:54
5.5496025,9/5/2018 10:57
5.2131,9/5/2018 11:00
5.511334,9/5/2018 11:03
5.6163907,9/5/2018 11:06
5.644622,9/5/2018 11:09
5.7877216,9/5/2018 11:12
4.9662313,9/5/2018 11:15
5.070781,9/5/2018 11:18
5.361656,9/5/2018 11:21
5.5736322,9/5/2018 11:24
3.680784,9/5/2018 11:27
1.347458,9/5/2018 11:30
1.3108388,9/5/2018 11:33
1.4099791,9/5/2018 11:36
0.8592939,9/5/2018 11:39
0.78991926,9/5/2018 11:42
0.8116275,9/5/2018 11:45
0.8417142,9/5/2018 11:48
0.7878197,9/5/2018 11:51
0.5535938,9/5/2018 11:54
0.5130394,9/5/2018 11:57
0.50010794,9/5/2018 12:00
0.47090492,9/5/2018 12:03
0.401082,9/5/2018 12:06
0.4273953,9/5/2018 12:09
0.48215652,9/5/2018 12:12
0.6081378,9/5/2018 12:15
0.7760313,9/5/2018 12:18
0.8716601,9/5/2018 12:21
1.0629435,9/5/2018 12:24
1.390471,9/5/2018 12:27
2.0995865,9/5/2018 12:30
3.5090103,9/5/2018 12:33
4.289386,9/5/2018 12:36
3.2147949,9/5/2018 12:39
4.7166023,9/5/2018 12:42
5.88183,9/5/2018 12:45
6.1745143,9/5/2018 12:48
5.8675556,9/5/2018 12:51
5.2247233,9/5/2018 12:54
5.4520273,9/5/2018 12:57
4.580153,9/5/2018 13:00
4.4028363,9/5/2018 13:03
2.642165,9/5/2018 13:06
0.96043605,9/5/2018 13:09
0.7226726,9/5/2018 13:12
0.72732764,9/5/2018 13:15
0.8425656,9/5/2018 13:18
0.8985618,9/5/2018 13:21
1.0915916,9/5/2018 13:24
1.1590655,9/5/2018 13:27
1.1694517,9/5/2018 13:30
0.9846759,9/5/2018 13:33
0.88948756,9/5/2018 13:36
0.99539137,9/5/2018 13:39
1.0313048,9/5/2018 13:42
1.0043631,9/5/2018 13:45
0.7289385,9/5/2018 13:48
0.49438548,9/5/2018 13:51
0.57336956,9/5/2018 13:54
0.7952742,9/5/2018 13:57
0.9186796,9/5/2018 14:00
1.0025926,9/5/2018 14:03
0.92948556,9/5/2018 14:06
0.7855611,9/5/2018 14:09
0.6686517,9/5/2018 14:12
0.73445714,9/5/2018 14:15
0.88372844,9/5/2018 14:18
0.946356,9/5/2018 14:21
0.90071505,9/5/2018 14:24
0.8548394,9/5/2018 14:27
0.9221227,9/5/2018 14:30
1.0286765,9/5/2018 14:33
0.9521497,9/5/2018 14:36
0.89280623,9/5/2018 14:39
0.8086054,9/5/2018 14:42
0.6614835,9/5/2018 14:45
0.60036355,9/5/2018 14:48
0.59505254,9/5/2018 14:51
0.59373647,9/5/2018 14:54
0.6010974,9/5/2018 14:57
0.6671747,9/5/2018 15:00
0.7517787,9/5/2018 15:03
0.762167,9/5/2018 15:06
0.74833775,9/5/2018 15:09
0.74722415,9/5/2018 15:12
0.7298197,9/5/2018 15:15
0.7382328,9/5/2018 15:18
0.70810664,9/5/2018 15:21
0.7199069,9/5/2018 15:24
0.6745978,9/5/2018 15:27
0.6668298,9/5/2018 15:30
0.6650239,9/5/2018 15:33
0.6773622,9/5/2018 15:36
0.6773622,9/5/2018 15:39
0.67127573,9/5/2018 15:42
0.64445513,9/5/2018 15:45
0.6250089,9/5/2018 15:48
0.58973676,9/5/2018 15:51
0.61022705,9/5/2018 15:54
0.583831,9/5/2018 15:57
0.5689824,9/5/2018 16:00
0.56980187,9/5/2018 16:03
0.5586668,9/5/2018 16:06
0.5064343,9/5/2018 16:09
0.52006763,9/5/2018 16:12
0.5095756,9/5/2018 16:15
0.5133491,9/5/2018 16:18
0.48850074,9/5/2018 16:21
0.47800583,9/5/2018 16:24
0.4634332,9/5/2018 16:27
0.4700059,9/5/2018 16:30
0.47750452,9/5/2018 16:33
0.48306447,9/5/2018 16:36
0.4939637,9/5/2018 16:39
0.4912272,9/5/2018 16:42
0.50946164,9/5/2018 16:45
0.50939715,9/5/2018 16:48
0.5466603,9/5/2018 16:51
0.54318875,9/5/2018 16:54
0.539553,9/5/2018 16:57
0.56092656,9/5/2018 17:00
0.5584158,9/5/2018 17:03
0.5885112,9/5/2018 17:06
0.5727513,9/5/2018 17:09
0.591377,9/5/2018 17:12
0.5633451,9/5/2018 17:15
0.5653531,9/5/2018 17:18
0.5741593,9/5/2018 17:21
0.5572047,9/5/2018 17:24
0.5143768,9/5/2018 17:27
0.4826717,9/5/2018 17:30
0.4907535,9/5/2018 17:33
0.46806395,9/5/2018 17:36
0.39264464,9/5/2018 17:39
0.35045797,9/5/2018 17:42
0.32822546,9/5/2018 17:45
0.32260168,9/5/2018 17:48
0.23159766,9/5/2018 17:51
0.24866837,9/5/2018 17:54
0.21556345,9/5/2018 17:57
0.17851016,9/5/2018 18:00
-0.029612225,10/5/2018 6:00
-0.017588858,10/5/2018 6:03
0.009375671,10/5/2018 6:06
0.046818715,10/5/2018 6:09
0.07984863,10/5/2018 6:12
0.09977628,10/5/2018 6:15
0.11061617,10/5/2018 6:18
0.12046245,10/5/2018 6:21
0.15384702,10/5/2018 6:24
0.18503524,10/5/2018 6:27
0.22594327,10/5/2018 6:30
0.27425689,10/5/2018 6:33
0.3198881,10/5/2018 6:36
0.35271668,10/5/2018 6:39
0.36399218,10/5/2018 6:42
0.3689573,10/5/2018 6:45
0.36599284,10/5/2018 6:48
0.38430923,10/5/2018 6:51
0.4526401,10/5/2018 6:54
0.5305733,10/5/2018 6:57
0.9334834,10/5/2018 7:00
0.970718,10/5/2018 7:03
1.0702912,10/5/2018 7:06
0.8203307,10/5/2018 7:09
1.1997085,10/5/2018 7:12
1.243216,10/5/2018 7:15
1.1937506,10/5/2018 7:18
1.1677701,10/5/2018 7:21
1.0560623,10/5/2018 7:24
1.1156242,10/5/2018 7:27
1.1825656,10/5/2018 7:30
1.2711633,10/5/2018 7:33
1.3709589,10/5/2018 7:36
1.4953442,10/5/2018 7:39
1.604564,10/5/2018 7:42
1.871164,10/5/2018 7:45
1.8227957,10/5/2018 7:48
1.684695,10/5/2018 7:51
0.6744231,10/5/2018 7:54
0.5993936,10/5/2018 7:57
0.68141323,10/5/2018 8:00
2.1283987,10/5/2018 8:03
2.178212,10/5/2018 8:06
1.6889067,10/5/2018 8:09
0.993729,10/5/2018 8:12
0.7256549,10/5/2018 8:15
1.9183975,10/5/2018 8:18
0.6626223,10/5/2018 8:21
0.67299265,10/5/2018 8:24
2.4535236,10/5/2018 8:27
2.5920691,10/5/2018 8:30
2.8181272,10/5/2018 8:33
2.866716,10/5/2018 8:36
2.5396748,10/5/2018 8:39
2.2083585,10/5/2018 8:42
2.91236,10/5/2018 8:45
1.2103857,10/5/2018 8:48
1.0526161,10/5/2018 8:51
0.9225287,10/5/2018 8:54
0.8207707,10/5/2018 8:57
0.90236783,10/5/2018 9:00
3.0125737,10/5/2018 9:03
3.1974876,10/5/2018 9:06
3.1961968,10/5/2018 9:09
3.212179,10/5/2018 9:12
3.225136,10/5/2018 9:15
3.2112033,10/5/2018 9:18
3.2232325,10/5/2018 9:21
3.423341,10/5/2018 9:24
2.1649694,10/5/2018 9:27
3.2496562,10/5/2018 9:30
1.3905774,10/5/2018 9:33
2.7972383,10/5/2018 9:36
1.2171074,10/5/2018 9:39
0.9761311,10/5/2018 9:42
1.1375499,10/5/2018 9:45
1.8422679,10/5/2018 9:48
2.908576,10/5/2018 9:51
3.3439918,10/5/2018 9:54
1.8564234,10/5/2018 9:57
1.3069935,10/5/2018 10:00
1.2589039,10/5/2018 10:03
1.2831846,10/5/2018 10:06
1.288261,10/5/2018 10:09
1.3622621,10/5/2018 10:12
1.5043724,10/5/2018 10:15
1.6536673,10/5/2018 10:18
1.684194,10/5/2018 10:21
2.191169,10/5/2018 10:24
3.7523873,10/5/2018 10:27
4.2741904,10/5/2018 10:30
3.5710804,10/5/2018 10:33
2.7243574,10/5/2018 10:36
1.9390193,10/5/2018 10:39
1.8947498,10/5/2018 10:42
2.118865,10/5/2018 10:45
1.7897046,10/5/2018 10:48
1.7196302,10/5/2018 10:51
1.7385725,10/5/2018 10:54
1.8522036,10/5/2018 10:57
1.7955861,10/5/2018 11:00
1.8112699,10/5/2018 11:03
1.8366096,10/5/2018 11:06
2.254032,10/5/2018 11:09
2.4208505,10/5/2018 11:12
2.6440432,10/5/2018 11:15
3.143605,10/5/2018 11:18
3.2541852,10/5/2018 11:21
3.2789042,10/5/2018 11:24
3.3969846,10/5/2018 11:27
3.1626525,10/5/2018 11:30
3.2467747,10/5/2018 11:33
3.3313272,10/5/2018 11:36
3.2831566,10/5/2018 11:39
3.4700084,10/5/2018 11:42
4.5331144,10/5/2018 11:45
5.129786,10/5/2018 11:48
5.000354,10/5/2018 11:51
4.846805,10/5/2018 11:54
5.3009725,10/5/2018 11:57
5.309254,10/5/2018 12:00
4.9745016,10/5/2018 12:03
3.8560405,10/5/2018 12:06
2.7029362,10/5/2018 12:09
2.0918818,10/5/2018 12:12
1.7455783,10/5/2018 12:15
1.709807,10/5/2018 12:18
1.7750521,10/5/2018 12:21
1.958974,10/5/2018 12:24
2.1325495,10/5/2018 12:27
2.188123,10/5/2018 12:30
2.5994287,10/5/2018 12:33
3.225487,10/5/2018 12:36
3.8783073,10/5/2018 12:39
4.606077,10/5/2018 12:42
4.8014727,10/5/2018 12:45
4.68631,10/5/2018 12:48
5.0322547,10/5/2018 12:51
5.186123,10/5/2018 12:54
5.262506,10/5/2018 12:57
5.4943743,10/5/2018 13:00
5.544306,10/5/2018 13:03
5.66577,10/5/2018 13:06
5.755467,10/5/2018 13:09
5.715806,10/5/2018 13:12
5.6643715,10/5/2018 13:15
5.6597214,10/5/2018 13:18
5.659016,10/5/2018 13:21
5.5365257,10/5/2018 13:24
5.280398,10/5/2018 13:27
5.2073984,10/5/2018 13:30
5.209689,10/5/2018 13:33
3.5609992,10/5/2018 13:36
1.9495456,10/5/2018 13:39
2.0902796,10/5/2018 13:42
2.16929,10/5/2018 13:45
3.3960867,10/5/2018 13:48
4.481729,10/5/2018 13:51
3.802462,10/5/2018 13:54
2.3241646,10/5/2018 13:57
1.5552151,10/5/2018 14:00
3.1989763,10/5/2018 14:03
3.0882363,10/5/2018 14:06
3.0792623,10/5/2018 14:09
1.8557643,10/5/2018 14:12
1.7373825,10/5/2018 14:15
2.1695187,10/5/2018 14:18
4.1805806,10/5/2018 14:21
4.383504,10/5/2018 14:24
3.8917918,10/5/2018 14:27
3.6325593,10/5/2018 14:30
4.438972,10/5/2018 14:33
2.141298,10/5/2018 14:36
1.633798,10/5/2018 14:39
1.3331033,10/5/2018 14:42
1.3091274,10/5/2018 14:45
1.1764574,10/5/2018 14:48
1.1206782,10/5/2018 14:51
1.2521417,10/5/2018 14:54
2.5494707,10/5/2018 14:57
3.704813,10/5/2018 15:00
3.5418222,10/5/2018 15:03
3.4612267,10/5/2018 15:06
3.5488095,10/5/2018 15:09
3.429309,10/5/2018 15:12
3.607272,10/5/2018 15:15
3.4307802,10/5/2018 15:18
3.3287714,10/5/2018 15:21
3.3774037,10/5/2018 15:24
1.7928302,10/5/2018 15:27
2.8443928,10/5/2018 15:30
2.8611495,10/5/2018 15:33
2.7229614,10/5/2018 15:36
1.1884618,10/5/2018 15:39
2.547665,10/5/2018 15:42
1.9624647,10/5/2018 15:45
2.7607822,10/5/2018 15:48
2.565824,10/5/2018 15:51
2.4883828,10/5/2018 15:54
2.3779004,10/5/2018 15:57
2.274051,10/5/2018 16:00
2.1651495,10/5/2018 16:03
0.8548139,10/5/2018 16:06
0.8055968,10/5/2018 16:09
1.939541,10/5/2018 16:12
1.9076129,10/5/2018 16:15
1.6322877,10/5/2018 16:18
1.4290276,10/5/2018 16:21
1.0762085,10/5/2018 16:24
0.8494951,10/5/2018 16:27
0.56026167,10/5/2018 16:30
0.5684729,10/5/2018 16:33
0.52982616,10/5/2018 16:36
0.5004168,10/5/2018 16:39
0.48766795,10/5/2018 16:42
0.48796785,10/5/2018 16:45
0.4874031,10/5/2018 16:48
0.49467185,10/5/2018 16:51
0.48871273,10/5/2018 16:54
0.49357596,10/5/2018 16:57
0.4695739,10/5/2018 17:00
0.47748664,10/5/2018 17:03
