P,datetime
3.267961,27/4/2018 12:06
3.0854924,27/4/2018 12:09
2.6805396,27/4/2018 12:12
2.7205608,27/4/2018 12:15
3.259445,27/4/2018 12:18
2.911389,27/4/2018 12:21
1.8560541,27/4/2018 12:24
1.9386256,27/4/2018 12:27
2.3977878,27/4/2018 12:30
2.6427112,27/4/2018 12:33
2.3587995,27/4/2018 12:36
2.1314504,27/4/2018 12:39
2.1439216,27/4/2018 12:42
2.1758966,27/4/2018 12:45
1.8538668,27/4/2018 12:48
1.6500586,27/4/2018 12:51
1.7144108,27/4/2018 12:54
1.8266869,27/4/2018 12:57
1.8927107,27/4/2018 13:00
2.0700815,27/4/2018 13:03
2.4046056,27/4/2018 13:06
2.6224437,27/4/2018 13:09
2.8977866,27/4/2018 13:12
3.1179264,27/4/2018 13:15
3.1172478,27/4/2018 13:18
3.2546966,27/4/2018 13:21
3.250352,27/4/2018 13:24
3.1679358,27/4/2018 13:27
3.3258982,27/4/2018 13:30
3.1852357,27/4/2018 13:33
3.0114782,27/4/2018 13:36
2.940645,27/4/2018 13:39
2.9013379,27/4/2018 13:42
2.7240276,27/4/2018 13:45
2.5675128,27/4/2018 13:48
2.4595795,27/4/2018 13:51
2.4145281,27/4/2018 13:54
2.181199,27/4/2018 13:57
2.0084596,27/4/2018 14:00
2.0374093,27/4/2018 14:03
2.1089294,27/4/2018 14:06
2.0809891,27/4/2018 14:09
2.0804713,27/4/2018 14:12
1.8032937,27/4/2018 14:15
1.661494,27/4/2018 14:18
1.5592872,27/4/2018 14:21
1.611656,27/4/2018 14:24
1.7236866,27/4/2018 14:27
2.6342525,27/4/2018 14:30
4.1525216,27/4/2018 14:33
3.0105855,27/4/2018 14:36
1.5790769,27/4/2018 14:39
1.6445357,27/4/2018 14:42
1.4581218,27/4/2018 14:45
1.4413222,27/4/2018 14:48
2.7999234,27/4/2018 14:51
3.9559546,27/4/2018 14:54
3.990051,27/4/2018 14:57
3.8891418,27/4/2018 15:00
3.884825,27/4/2018 15:03
3.9366887,27/4/2018 15:06
3.7858324,27/4/2018 15:09
3.6555157,27/4/2018 15:12
1.4297023,27/4/2018 15:15
3.0753202,27/4/2018 15:18
3.0769944,27/4/2018 15:21
2.9086199,27/4/2018 15:24
1.0158092,27/4/2018 15:27
0.7833643,27/4/2018 15:30
0.9019704,27/4/2018 15:33
0.973775,27/4/2018 15:36
1.0394754,27/4/2018 15:39
1.3189397,27/4/2018 15:42
1.6245495,27/4/2018 15:45
1.392057,27/4/2018 15:48
1.5286684,27/4/2018 15:51
2.7817008,27/4/2018 15:54
2.387668,27/4/2018 15:57
2.3261466,27/4/2018 16:00
1.8669846,27/4/2018 16:03
1.3279434,27/4/2018 16:06
1.0721679,27/4/2018 16:09
1.1333209,27/4/2018 16:12
1.3652433,27/4/2018 16:15
1.6935416,27/4/2018 16:18
1.3910695,27/4/2018 16:21
1.3030543,27/4/2018 16:24
